Hotel Name,Advertised Price,Total Price
Hotel Pergola JFK Airport,182.33,212.71
Hotel Richland LES,335.44,387.14
Hotel Riu Plaza New York Times Square,344.58,431.93
Hotel Scherman,339.35,417.02
Hotel Shocard at Times Square,999.00,1.00
Hotel St. James,265.51,308.22
Hotel and the City-Midtown,365.79,423.39
Howard Johnson Hotel by Wyndham Newark Airport,138.20,159.10
Howard Johnson by Wyndham Clifton NJ,140.00,160.51
Howard Johnson by Wyndham North Bergen,152.04,178.80
Hudson Plaza Motel Bayonne / Jersey City,133.16,148.84
Hudson River Hotel,287.00,332.90
Hyatt Centric Midtown 5th Avenue New York,533.08,615.33
Hyatt Centric Times Square New York,352.54,448.18
Hyatt Centric Wall Street New York,309.78,387.96
Hyatt Grand Central New York,297.90,391.33
Hyatt Herald Square New York,310.90,382.96
Hyatt House Jersey City,311.08,362.54
Hyatt House New York/Chelsea,330.68,386.98
Hyatt Place Fair Lawn Paramus,160.21,183.63
Hyatt Place Flushing/LaGuardia Airport,353.62,409.23
Hyatt Place Fort Lee / George Washington Bridge,214.48,245.77
Hyatt Place Garden City,314.88,354.29
Hyatt Place Long Island City/New York City,285.06,330.72
Hyatt Place New York City/Times Square,313.36,363.13
Hyatt Place New York Midtown South,368.79,426.49
Hyatt Place New York/Chelsea,329.27,381.46
Hyatt Place New York/Yonkers,248.04,285.07
Hyatt Place Secaucus/Meadowlands,213.07,250.77
Hyatt Regency JFK Airport at Resorts World New York,356.04,440.67
Hyatt Regency Jersey City on the Hudson,322.09,375.59
Hyatt Union Square New York,395.54,491.84
INNSiDE by Meliá New York Nomad,336.64,429.85
Iberostar 70 Park Avenue,315.71,390.75
Ink 48 Hotel,305.63,399.95
Inn at Great Neck,299.17,334.00
Inn at Jericho,121.61,135.87
"Insignia Hotel, Ascend Hotel Collection",227.06,264.00
Insta Ready 2 Bd/2Ba w/ Free Parking,225.00,504.00
"InterContinental New York Barclay, an IHG Hotel",355.67,458.94
"InterContinental New York Times Square, an IHG Hotel",385.94,488.61
JG Sohotel,219.33,280.33
JW Marriott Essex House New York,576.86,635.04
Jazz On The Park Hostel,268.72,312.03
Jeliscar's listing,220.00,579.00
Jersey City Home Away from Home,199.00,356.00
John Hotel,190.77,235.30
Kamway Lodge & Travel,104.00,126.95
Kasa Lantern Lower East Side,358.00,477.00
Keansburg! Your Beach Home! Pet Friendly.,212.75,369.25
"Kimpton Hotel Eventi, an IHG Hotel",396.94,493.87
King Hotel Brooklyn Sunset Park,178.05,212.07
King Room in Brooklyn,288.89,330.78
Kixby,368.48,449.23
Knights Inn Brooklyn Sunset Park,157.47,188.02
Knights Inn South Hackensack,356.00,418.67
L 3 Downtown Newark Guesthouse,123.30,163.13
LIC Hotel,258.58,300.23
LUMA Hotel Times Square,414.61,478.68
LUXE | Private & Modern | Close to City,144.00,359.00
LUXURY COCO CHANEL THEMED APARTMENT,200.00,376.67
La Quinta Inn & Suites by Wyndham Clifton/Rutherford,186.38,213.60
La Quinta Inn & Suites by Wyndham Fairfield NJ,104.45,119.90
La Quinta Inn & Suites by Wyndham Garden City,246.45,275.85
La Quinta Inn & Suites by Wyndham New York City Central Park,367.64,458.32
La Quinta Inn & Suites by Wyndham Secaucus Meadowlands,176.77,208.40
La Quinta Inn & Suites by Wyndham Times Square South,322.80,336.78
LaGuardia Plaza Hotel,261.42,303.50
Latisha house,150.00,176.00
Latisha luxury place ,150.00,277.28
"Le Meridien New York, Central Park by Marriott",424.59,444.39
"Le Meridien New York, Fifth Avenue",363.32,420.42
Learn at Ellis Island Museum! Sophisticated Suite! Parking Available!,325.00,426.00
Leon Hotel LES,295.55,367.50
Liberty View Brooklyn hotel,273.56,285.69
Library Hotel by Library Hotel Collection,367.08,449.75
Lic Plaza Hotel,220.48,256.45
Little Cottage w/priv entrance & bath.Close to NYC,99.10,206.71
Loews Regency New York Hotel,657.72,674.40
Long Island Marriott,277.19,309.29
Long Stay Sale|98 Walk Score|NYC/EWR,338.00,563.00
Lotte New York Palace,596.44,623.64
Lovely 1 bedroom rental unit.,115.00,180.81
Lovely 1Bedroom - Minutes to EWR and NYC,110.00,201.68
