Hotel Name,Advertised Price,Total Price
Pod Brooklyn,The price is $379,$461 total
"Vista LIC Hotel, BW Premier Collection",The price is $379,$438 total
The George,The price is $379,$434 total
Residence Inn by Marriott Weehawken,The price is $379,$434 total
Pestana Park Avenue,The price is $379,$461 total
"Holiday Inn Express New York City- Wall Street, an IHG Hotel",The price is $379,$458 total
"Holiday Inn NYC - Lower East Side, an IHG Hotel",The price is $379,$440 total
DoubleTree by Hilton New York Midtown Fifth Ave,The price is $382,$441 total
"Marriott Vacation Club Pulse, New York City",The price is $382,$442 total
"The Algonquin Hotel Times Square, Autograph Collection",The price is $382,$472 total
Millennium Hotel Broadway Times Square,The price is $383,$507 total
Eurostars Wall Street,The price is $383,$442 total
"Martinique New York on Broadway, Curio Collection by Hilton",The price is $384,$491 total
Washington Square Hotel,The price is $385,$446 total
Hilton Garden Inn New York Times Square North,The price is $385,$446 total
"Park South Hotel, part of JdV by Hyatt",The price is $385,$480 total
Hilton New York Fashion District,The price is $385,$446 total
Embassy Suites by Hilton New York Manhattan Times Square,The price is $385,$476 total
Homewood Suites New York/Midtown Manhattan Times Square,The price is $385,$446 total
Courtyard by Marriott New York Manhattan/Times Square,The price is $386,$446 total
Courtyard Long Island City/New York Manhattan View,The price is $386,$446 total
Artezen Hotel,The price is $386,$463 total
"Crowne Plaza Times Square Manhattan, an IHG Hotel",The price is $386,$512 total
Four Points by Sheraton Midtown-Times Square,The price is $386,$447 total
W Hoboken,The price is $386,$443 total
Hyatt Herald Square New York,The price is $386,$470 total
Heritage Hotel,The price is $389,$449 total
Hotel Edison Times Square,The price is $389,$490 total
citizenM New York Times Square,The price is $389,$450 total
"The Roslyn, Tapestry Collection by Hilton",The price is $390,$435 total
